Scenario,ChangedParameter,ChangedValue,CSVFile,BatchIndex,ModelStatus,HasSolution,BatchObjective,MIPGap,RuntimeSeconds,NumOrders,NumValidArcs,NumXVars,NumZVars,BatchDemand,BatchServed,BatchUnserved,BatchServiceRate
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,1,OPTIMAL,True,46163.14162801623,1.1914266541229303e-07,0.6888360977172852,210,18,3780,180,250,250.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,2,OPTIMAL,True,58403.13851696328,1.0273420107251542e-07,0.7545809745788574,205,18,3690,180,302,302.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,3,OPTIMAL,True,73537.31692996832,5.099452058255566e-08,0.3552100658416748,290,18,5220,180,386,386.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,4,OPTIMAL,True,102431.85291559724,0.0011061577607444353,0.3221158981323242,408,18,7344,180,538,538.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,5,OPTIMAL,True,71556.22445161105,8.035639449142723e-08,0.2650320529937744,336,18,6048,180,388,388.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,6,OPTIMAL,True,45236.73434754375,1.2158259927402626e-07,0.3056151866912842,248,18,4464,180,260,260.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,7,OPTIMAL,True,59673.62469313073,9.216801923097968e-08,0.5409049987792969,335,18,6030,180,348,348.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,8,OPTIMAL,True,63905.09040408053,6.650487055778167e-08,0.39977598190307617,363,18,6534,180,372,372.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,9,OPTIMAL,True,63953.446186473084,0.0,0.38303589820861816,379,18,6822,180,387,387.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,10,OPTIMAL,True,49340.41030468158,1.2160417181294963e-07,0.6311478614807129,287,18,5166,180,288,288.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,11,OPTIMAL,True,39049.09096535453,1.344461446599763e-07,1.0279619693756104,176,18,3168,180,212,212.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,12,OPTIMAL,True,62878.024876617026,5.5663324295293894e-08,0.9822280406951904,299,18,5382,180,353,353.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,13,OPTIMAL,True,85589.20624776882,0.0029456115516463626,0.9476170539855957,422,18,7596,180,474,474.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,14,OPTIMAL,True,89883.81466470571,0.0021421612464022047,0.6946401596069336,466,18,8388,180,512,512.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,15,OPTIMAL,True,74417.53568161317,7.054789152480436e-08,0.7139480113983154,378,18,6804,180,412,412.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,16,OPTIMAL,True,63020.89148101581,6.743795104343766e-08,0.3930830955505371,343,18,6174,180,357,357.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,17,OPTIMAL,True,82141.96937702631,6.69572469710837e-08,0.3283119201660156,401,18,7218,180,451,451.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,18,OPTIMAL,True,83910.70701521172,5.660779631137986e-08,0.34562206268310547,407,18,7326,180,456,456.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,19,OPTIMAL,True,33963.09702570302,0.0,0.32316088676452637,181,18,3258,180,187,187.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,20,OPTIMAL,True,28161.119860734754,0.0,0.796375036239624,127,18,2286,180,154,154.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,21,OPTIMAL,True,60118.07819943323,7.901117250464403e-08,0.4811680316925049,253,18,4554,180,330,330.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,22,OPTIMAL,True,69464.61730773379,6.47811840032964e-08,0.5860531330108643,340,18,6120,180,388,388.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,23,OPTIMAL,True,109512.66908510569,0.002458080268211455,0.8361990451812744,450,18,8100,180,579,579.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,24,OPTIMAL,True,80606.63313752552,8.063852700713136e-08,0.6756610870361328,381,18,6858,180,439,439.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,25,OPTIMAL,True,53427.64920496658,0.0,1.0358068943023682,263,18,4734,180,296,296.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,26,OPTIMAL,True,54476.07894955425,0.0,1.0467932224273682,291,18,5238,180,312,312.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,27,OPTIMAL,True,76629.67900046814,6.524887186972914e-08,1.29317307472229,385,18,6930,180,428,428.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,28,OPTIMAL,True,48826.40279631015,9.728342678847602e-08,0.8913688659667969,258,18,4644,180,269,269.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,29,OPTIMAL,True,11783.116070369952,3.6068557571807803e-07,0.34032297134399414,74,18,1332,180,74,74.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,30,OPTIMAL,True,25039.43396023873,1.7971652303153e-07,0.3483409881591797,120,18,2160,180,136,136.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,31,OPTIMAL,True,19246.220720712372,2.4680170039546305e-07,0.3943629264831543,89,18,1602,180,102,102.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,32,OPTIMAL,True,64249.84673203933,5.8365894530107405e-08,0.42600393295288086,284,18,5112,180,341,341.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,33,OPTIMAL,True,80626.68007776349,5.581279220028354e-08,0.41866612434387207,362,18,6516,180,436,436.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,34,OPTIMAL,True,57695.214101024314,8.232918199180663e-08,1.0890140533447266,278,18,5004,180,317,317.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,35,OPTIMAL,True,52375.58869505241,9.546431586351711e-08,0.9523110389709473,253,18,4554,180,293,293.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,36,OPTIMAL,True,66469.47977296343,7.898361957660323e-08,0.9091229438781738,350,18,6300,180,380,380.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,37,OPTIMAL,True,67505.19603136419,1.7245386825163214e-15,0.9060301780700684,360,18,6480,180,383,383.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,38,OPTIMAL,True,41853.608006922106,0.0,0.3550760746002197,227,18,4086,180,236,236.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,39,OPTIMAL,True,14755.922589824,2.71077594659678e-07,0.3334829807281494,76,18,1368,180,84,84.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,40,OPTIMAL,True,44217.19668299197,1.1873208293539932e-07,0.43410515785217285,177,18,3186,180,232,232.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,41,OPTIMAL,True,64250.33623019261,8.171163162039792e-08,0.3708000183105469,295,18,5310,180,347,347.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,42,OPTIMAL,True,61001.00121282902,7.786757153153513e-08,0.4001798629760742,269,18,4842,180,329,329.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,43,OPTIMAL,True,64712.59031179457,5.408529932323233e-08,0.3765590190887451,299,18,5382,180,355,355.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,44,OPTIMAL,True,52849.37288745035,8.514764757501309e-08,1.1689839363098145,252,18,4536,180,293,293.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,45,OPTIMAL,True,55634.946310142856,0.0,0.8717958927154541,292,18,5256,180,316,316.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,46,OPTIMAL,True,83911.81011446429,6.25656855936959e-08,1.337104082107544,429,18,7722,180,467,467.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,47,OPTIMAL,True,58855.53964419136,8.070607863931297e-08,0.8700709342956543,325,18,5850,180,335,335.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,48,OPTIMAL,True,26496.69860729944,1.2265679018125983e-07,0.4648621082305908,152,18,2736,180,156,156.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,49,OPTIMAL,True,22414.934790586434,2.2306556103640576e-07,0.33507299423217773,112,18,2016,180,123,123.0,0.0,1.0
price_ground_3p0,price_ground,3.0,candidate_vertiports_SF_k9.csv,50,OPTIMAL,True,46732.8690980919,1.2303973545975965e-07,0.36744093894958496,219,18,3942,180,254,254.0,0.0,1.0
