Scenario,ChangedParameter,ChangedValue,CSVFile,BatchIndex,ModelStatus,HasSolution,BatchObjective,MIPGap,RuntimeSeconds,NumOrders,NumValidArcs,NumXVars,NumZVars,BatchDemand,BatchServed,BatchUnserved,BatchServiceRate
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,1,OPTIMAL,True,63308.04540229703,0.009167904620269425,0.6814749240875244,210,18,3780,180,250,250.0,0.0,1.0
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,2,OPTIMAL,True,129019.96889957468,0.0061034214128711526,0.9351308345794678,205,18,3690,180,302,297.0,5.0,0.9834437086092715
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,3,OPTIMAL,True,498269.2600574386,0.0017527511247833513,0.9652540683746338,290,18,5220,180,386,345.0,41.0,0.8937823834196891
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,4,OPTIMAL,True,1475356.3724536065,0.00044219431627702267,1.1412031650543213,408,18,7344,180,538,400.0,138.0,0.7434944237918215
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,5,OPTIMAL,True,342702.01746836735,0.008561924160072242,1.114793062210083,336,18,6048,180,388,363.0,25.0,0.9355670103092784
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,6,OPTIMAL,True,61601.562125568475,0.009460771205069938,0.9077649116516113,248,18,4464,180,260,260.0,0.0,1.0
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,7,OPTIMAL,True,101844.4052685413,0.007868733338239755,1.562986135482788,335,18,6030,180,348,346.0,2.0,0.9942528735632183
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,8,OPTIMAL,True,126701.54183772347,0.005112688827056048,0.6510138511657715,363,18,6534,180,372,368.0,4.0,0.989247311827957
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,9,OPTIMAL,True,186045.54390236747,0.005604386089972196,0.8126862049102783,379,18,6822,180,387,377.0,10.0,0.9741602067183462
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,10,OPTIMAL,True,253557.54334274685,0.008050362567368215,1.099780797958374,287,18,5166,180,288,269.0,19.0,0.9340277777777778
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,11,OPTIMAL,True,52985.15453799335,0.003659308402977065,0.5049951076507568,176,18,3168,180,212,212.0,0.0,1.0
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,12,OPTIMAL,True,222578.49870596218,0.00567411024380736,0.5107510089874268,299,18,5382,180,353,339.0,14.0,0.9603399433427762
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,13,OPTIMAL,True,899255.2495481803,0.009126323349111946,0.7360320091247559,422,18,7596,180,474,394.0,80.0,0.8312236286919831
NUM_VEHICLES_10,NUM_VEHICLES,10,candidate_vertiports_SF_k9.csv,14,OPTIMAL,True,1277588.5339773817,0.008781316691510487,0.8396010398864746,466,18,8388,180,512,393.0,119.0,0.767578125
