Scenario,ChangedParameter,ChangedValue,CSVFile,BatchIndex,ModelStatus,HasSolution,BatchObjective,MIPGap,RuntimeSeconds,NumOrders,NumValidArcs,NumXVars,NumZVars,BatchDemand,BatchServed,BatchUnserved,BatchServiceRate
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,1,OPTIMAL,True,57764.697678191,1.2983708224426011e-07,0.7319188117980957,210,18,3780,180,250,250.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,2,OPTIMAL,True,73185.13420154703,8.198386687401594e-08,0.9883310794830322,205,18,3690,180,302,302.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,3,OPTIMAL,True,92174.54494257372,5.15326689801801e-08,0.3755788803100586,290,18,5220,180,386,386.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,4,OPTIMAL,True,128192.42872233054,0.000500918058321894,0.5449600219726562,408,18,7344,180,538,538.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,5,OPTIMAL,True,89498.3244540643,7.542041093052839e-08,0.27269601821899414,336,18,6048,180,388,388.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,6,OPTIMAL,True,56460.72625926189,9.741284000591581e-08,0.4243500232696533,248,18,4464,180,260,260.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,7,OPTIMAL,True,74423.29958945473,8.733824589284503e-08,0.3641788959503174,335,18,6030,180,348,348.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,8,OPTIMAL,True,79691.68564751692,6.58788950001027e-08,0.4005138874053955,363,18,6534,180,372,372.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,9,OPTIMAL,True,79672.5700141184,5.662041176774308e-15,0.7976100444793701,379,18,6822,180,387,387.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,10,OPTIMAL,True,62037.43897189695,0.007145237633481714,0.7271690368652344,287,18,5166,180,288,288.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,11,OPTIMAL,True,48857.960945116334,1.0745433710231363e-07,1.0714480876922607,176,18,3168,180,212,212.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,12,OPTIMAL,True,78581.63929866218,5.726528939538868e-08,0.6738159656524658,299,18,5382,180,353,353.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,13,OPTIMAL,True,107304.79057417854,0.0047026210627190744,0.691417932510376,422,18,7596,180,474,474.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,14,OPTIMAL,True,112148.85068057515,0.0014846175570546762,0.8867089748382568,466,18,8388,180,512,512.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,15,OPTIMAL,True,93115.36452058626,5.638167453494053e-08,0.7363591194152832,378,18,6804,180,412,412.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,16,OPTIMAL,True,78722.03439108636,5.3987429409026665e-08,0.3694169521331787,343,18,6174,180,357,357.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,17,OPTIMAL,True,102846.34063315844,6.32010849264751e-08,0.5495309829711914,401,18,7218,180,451,451.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,18,OPTIMAL,True,105901.14062216607,0.007886040339673231,0.3224220275878906,407,18,7326,180,456,456.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,19,OPTIMAL,True,42500.791580538425,0.0,0.3027770519256592,181,18,3258,180,187,187.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,20,OPTIMAL,True,35251.072973116854,0.0,0.31063103675842285,127,18,2286,180,154,154.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,21,OPTIMAL,True,75242.18528929098,6.312948374188755e-08,0.30312681198120117,253,18,4554,180,330,330.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,22,OPTIMAL,True,86799.63918636832,7.488510696595726e-08,0.41330409049987793,340,18,6120,180,388,388.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,23,OPTIMAL,True,137623.67677246899,0.005758344658162553,0.6873159408569336,450,18,8100,180,579,579.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,24,OPTIMAL,True,100934.55973304898,6.439816435651228e-08,1.284372091293335,381,18,6858,180,439,439.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,25,OPTIMAL,True,66834.81780486686,5.225509352033763e-15,0.6695170402526855,263,18,4734,180,296,296.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,26,OPTIMAL,True,68045.14573333901,4.490992215569297e-15,1.016822099685669,291,18,5238,180,312,312.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,27,OPTIMAL,True,95820.51005061026,6.261707654296627e-08,0.7609379291534424,385,18,6930,180,428,428.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,28,OPTIMAL,True,61177.73444040164,9.398844058179889e-08,0.3627619743347168,258,18,4644,180,269,269.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,29,OPTIMAL,True,14666.345708763607,2.8977906914418306e-07,0.27939915657043457,74,18,1332,180,74,74.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,30,OPTIMAL,True,31323.5339881133,1.4366195081325905e-07,0.2973639965057373,120,18,2160,180,136,136.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,31,OPTIMAL,True,24164.15358935855,2.3795577937371367e-07,0.32737207412719727,89,18,1602,180,102,102.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,32,OPTIMAL,True,80479.70906411536,4.659559827284992e-08,0.32545995712280273,284,18,5112,180,341,341.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,33,OPTIMAL,True,100960.70768211152,5.447663974862786e-08,0.39806389808654785,362,18,6516,180,436,436.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,34,OPTIMAL,True,72219.4252283833,6.577178147978258e-08,0.7522740364074707,278,18,5004,180,317,317.0,0.0,1.0
VOT_10p0,VOT,10.0,candidate_vertiports_SF_k9.csv,35,OPTIMAL,True,65440.52163982363,7.640525599299353e-08,0.7224149703979492,253,18,4554,180,293,293.0,0.0,1.0
