Scenario,ChangedParameter,ChangedValue,CSVFile,BatchIndex,ModelStatus,HasSolution,BatchObjective,MIPGap,RuntimeSeconds,NumOrders,NumValidArcs,NumXVars,NumZVars,BatchDemand,BatchServed,BatchUnserved,BatchServiceRate
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,1,OPTIMAL,True,69569.24410109478,7.905792903408646e-08,0.3473842144012451,210,18,3780,180,250,250.0,0.0,1.0
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,2,OPTIMAL,True,87995.2964203649,6.818546575228312e-08,0.32871508598327637,205,18,3690,180,302,302.0,0.0,1.0
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,3,OPTIMAL,True,110792.00252836727,3.3847209494635036e-08,0.32565903663635254,290,18,5220,180,386,386.0,0.0,1.0
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,4,OPTIMAL,True,154414.9162604268,0.001518733152580522,0.32294583320617676,408,18,7344,180,538,538.0,0.0,1.0
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,5,OPTIMAL,True,107847.7992726322,5.331588006522396e-08,0.3170897960662842,336,18,6048,180,388,388.0,0.0,1.0
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,6,OPTIMAL,True,68203.40259598185,8.064114245842267e-08,0.4580729007720947,248,18,4464,180,260,260.0,0.0,1.0
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,7,OPTIMAL,True,89981.86325606551,6.112343059926297e-08,0.622514009475708,335,18,6030,180,348,348.0,0.0,1.0
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,8,OPTIMAL,True,96364.10541319325,4.410356040180328e-08,0.6754748821258545,363,18,6534,180,372,372.0,0.0,1.0
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,9,OPTIMAL,True,96452.22312380878,1.5087174517157167e-15,0.9255669116973877,379,18,6822,180,387,387.0,0.0,1.0
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,10,OPTIMAL,True,74387.20777480665,8.06590331236085e-08,0.8542389869689941,287,18,5166,180,288,288.0,0.0,1.0
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,11,OPTIMAL,True,58850.042643554574,8.920978811231211e-08,0.3421640396118164,176,18,3168,180,212,212.0,0.0,1.0
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,12,OPTIMAL,True,94779.98356386392,3.6927629558270504e-08,0.31845808029174805,299,18,5382,180,353,353.0,0.0,1.0
price_air_11p0,price_air,11.0,candidate_vertiports_SF_k9.csv,13,OPTIMAL,True,128981.51166377119,0.002926429822289285,0.3007028102874756,422,18,7596,180,474,474.0,0.0,1.0
