Scenario,ChangedParameter,ChangedValue,CSVFile,BatchIndex,ModelStatus,HasSolution,BatchObjective,MIPGap,RuntimeSeconds,NumOrders,NumValidArcs,NumXVars,NumZVars,BatchDemand,BatchServed,BatchUnserved,BatchServiceRate
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,15,OPTIMAL,True,100732.01943606917,5.2118484908779994e-08,0.20880603790283203,378,18,6804,180,412,412.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,16,OPTIMAL,True,85125.98520978614,4.992600464309013e-08,0.2976977825164795,343,18,6174,180,357,357.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,17,OPTIMAL,True,111276.72443126845,5.841293700369775e-08,0.35119199752807617,401,18,7218,180,451,451.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,18,OPTIMAL,True,114603.48616849637,0.008032359228986758,0.36330580711364746,407,18,7326,180,456,456.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,19,OPTIMAL,True,45974.64127702657,0.0,0.2794771194458008,181,18,3258,180,187,187.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,20,OPTIMAL,True,38141.23342543979,0.0,0.36637091636657715,127,18,2286,180,154,154.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,21,OPTIMAL,True,81413.48204317702,5.834414954285974e-08,0.33603692054748535,253,18,4554,180,330,330.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,22,OPTIMAL,True,93877.94715843828,6.923884155416554e-08,0.37449097633361816,340,18,6120,180,388,388.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,23,OPTIMAL,True,148952.86200088044,0.0058201898758767495,0.96498703956604,450,18,8100,180,579,579.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,24,OPTIMAL,True,109213.93518084238,5.951621606209159e-08,0.6567599773406982,381,18,6858,180,439,439.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,25,OPTIMAL,True,72293.08244898391,4.629682936657541e-15,0.6459858417510986,263,18,4734,180,296,296.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,26,OPTIMAL,True,73581.68685409395,5.932963424943775e-15,0.6915898323059082,291,18,5238,180,312,312.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,27,OPTIMAL,True,103647.08896351494,5.788874756223458e-08,0.7430610656738281,385,18,6930,180,428,428.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,28,OPTIMAL,True,66200.00084493795,8.685800971867767e-08,0.3401010036468506,258,18,4644,180,269,269.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,29,OPTIMAL,True,15842.282068048447,2.6826943101145703e-07,0.29827308654785156,74,18,1332,180,74,74.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,30,OPTIMAL,True,33890.784937574375,1.3277945129927256e-07,0.3331921100616455,120,18,2160,180,136,136.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,31,OPTIMAL,True,26163.617921233235,2.1977082914184692e-07,0.6023600101470947,89,18,1602,180,102,102.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,32,OPTIMAL,True,87093.28604645721,4.305728300832067e-08,0.5367660522460938,284,18,5112,180,341,341.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,33,OPTIMAL,True,109242.60475158559,5.034666037074527e-08,0.9664890766143799,362,18,6516,180,436,436.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,34,OPTIMAL,True,78136.94341508235,6.079070983726063e-08,1.1037049293518066,278,18,5004,180,317,317.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,35,OPTIMAL,True,70776.47251982089,7.064495029200788e-08,1.0153038501739502,253,18,4554,180,293,293.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,36,OPTIMAL,True,89775.7335468969,5.8479057112010484e-08,0.4246509075164795,350,18,6300,180,380,380.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,37,OPTIMAL,True,91162.07658838027,3.671417576013165e-15,0.3765678405761719,360,18,6480,180,383,383.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,38,OPTIMAL,True,56624.40614967797,0.0,0.3985788822174072,227,18,4086,180,236,236.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,39,OPTIMAL,True,19932.80466310805,2.0067421826202976e-07,0.40311312675476074,76,18,1368,180,84,84.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,40,OPTIMAL,True,59978.21764278221,8.753177605135712e-08,0.5487618446350098,177,18,3186,180,232,232.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,41,OPTIMAL,True,86997.27882940948,8.333594452742028e-08,0.3419179916381836,295,18,5310,180,347,347.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,42,OPTIMAL,True,82618.63252350189,6.959689405736685e-08,0.3380110263824463,269,18,4842,180,329,329.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,43,OPTIMAL,True,87603.63226042844,3.995268402337292e-08,1.040442943572998,299,18,5382,180,355,355.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,44,OPTIMAL,True,71483.28185152006,6.295178695769634e-08,0.7619669437408447,252,18,4536,180,293,293.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,45,OPTIMAL,True,75159.55116170242,4.25950035725066e-15,0.7118370532989502,292,18,5256,180,316,316.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,46,OPTIMAL,True,113615.90147857094,4.6208322275594136e-08,0.39263486862182617,429,18,7722,180,467,467.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,47,OPTIMAL,True,79543.71868648905,7.228729701828948e-08,0.2704169750213623,325,18,5850,180,335,335.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,48,OPTIMAL,True,35778.535717569546,1.1878629503934873e-07,0.32322192192077637,152,18,2736,180,156,156.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,49,OPTIMAL,True,30321.210741621882,1.6490106690083918e-07,0.3361389636993408,112,18,2016,180,123,123.0,0.0,1.0
speed_air_100p0,speed_air,100.0,candidate_vertiports_SF_k9.csv,50,OPTIMAL,True,63265.91362072251,1.0669252193591092e-07,0.36602282524108887,219,18,3942,180,254,254.0,0.0,1.0
