Scenario,ChangedParameter,ChangedValue,CSVFile,BatchIndex,ModelStatus,HasSolution,BatchObjective,MIPGap,RuntimeSeconds,NumOrders,NumValidArcs,NumXVars,NumZVars,BatchDemand,BatchServed,BatchUnserved,BatchServiceRate
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,32,OPTIMAL,True,93373.28604645745,4.0161382754731946e-08,0.9030818939208984,284,18,5112,180,341,341.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,33,OPTIMAL,True,117102.60475158576,4.696735995022286e-08,0.3530428409576416,362,18,6516,180,436,436.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,34,OPTIMAL,True,83751.11008174915,5.671566920223823e-08,0.28217101097106934,278,18,5004,180,317,317.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,35,OPTIMAL,True,75831.47251982096,6.593568911973079e-08,0.279865026473999,253,18,4554,180,293,293.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,36,OPTIMAL,True,96161.56688023044,5.459561926186434e-08,0.5068321228027344,350,18,6300,180,380,380.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,37,OPTIMAL,True,97652.90992171374,3.1293508820237825e-15,0.3802180290222168,360,18,6480,180,383,383.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,38,OPTIMAL,True,60675.239483011406,0.0,0.3583710193634033,227,18,4086,180,236,236.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,39,OPTIMAL,True,21348.637996441386,1.873655826588886e-07,0.6201310157775879,76,18,1368,180,84,84.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,40,OPTIMAL,True,64314.88430944892,8.1629625865627e-08,1.0028882026672363,177,18,3186,180,232,232.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,41,OPTIMAL,True,93239.77882940965,7.775651620457899e-08,0.8609480857849121,295,18,5310,180,347,347.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,42,OPTIMAL,True,88559.46585683539,6.492812763244965e-08,0.744020938873291,269,18,4842,180,329,329.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,43,OPTIMAL,True,93891.13226042864,3.727721897633805e-08,0.3619098663330078,299,18,5382,180,355,355.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,44,OPTIMAL,True,76599.1151848535,5.8747419390499514e-08,0.29273509979248047,252,18,4536,180,293,293.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,45,OPTIMAL,True,80512.88449503595,4.3377649139168194e-15,0.29542112350463867,292,18,5256,180,316,316.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,46,OPTIMAL,True,121762.56814523796,4.311670128543337e-08,0.3023490905761719,429,18,7722,180,467,467.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,47,OPTIMAL,True,85212.88535315594,6.747806318792004e-08,0.6543951034545898,325,18,5850,180,335,335.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,48,OPTIMAL,True,38310.20238423625,1.1093649939128523e-07,0.43342089653015137,152,18,2736,180,156,156.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,49,OPTIMAL,True,32494.544074955174,1.538719844062825e-07,1.2660939693450928,112,18,2016,180,123,123.0,0.0,1.0
VOT_30p0,VOT,30.0,candidate_vertiports_SF_k9.csv,50,OPTIMAL,True,67809.24695405625,9.954394940297217e-08,0.8712608814239502,219,18,3942,180,254,254.0,0.0,1.0
