Scenario,ChangedParameter,ChangedValue,CSVFile,BatchIndex,ModelStatus,HasSolution,BatchObjective,MIPGap,RuntimeSeconds,NumOrders,NumValidArcs,NumXVars,NumZVars,BatchDemand,BatchServed,BatchUnserved,BatchServiceRate
GRID_CELL_SIZE_KM_2p25,GRID_CELL_SIZE_KM,2.25,candidate_vertiports_SF_k9.csv,40,OPTIMAL,True,83716.22883436164,6.271185671640443e-08,0.5149579048156738,177,18,3186,180,232,232.0,0.0,1.0
GRID_CELL_SIZE_KM_2p25,GRID_CELL_SIZE_KM,2.25,candidate_vertiports_SF_k9.csv,41,OPTIMAL,True,121161.30994210033,5.983758669724555e-08,0.7620151042938232,295,18,5310,180,347,347.0,0.0,1.0
GRID_CELL_SIZE_KM_2p25,GRID_CELL_SIZE_KM,2.25,candidate_vertiports_SF_k9.csv,42,OPTIMAL,True,115133.31451556842,4.994210614969453e-08,0.7380599975585938,269,18,4842,180,329,329.0,0.0,1.0
GRID_CELL_SIZE_KM_2p25,GRID_CELL_SIZE_KM,2.25,candidate_vertiports_SF_k9.csv,43,OPTIMAL,True,122014.13230431355,2.868520310017682e-08,0.3513679504394531,299,18,5382,180,355,355.0,0.0,1.0
GRID_CELL_SIZE_KM_2p25,GRID_CELL_SIZE_KM,2.25,candidate_vertiports_SF_k9.csv,44,OPTIMAL,True,99479.5412016604,4.523543481094094e-08,0.27173399925231934,252,18,4536,180,293,293.0,0.0,1.0
GRID_CELL_SIZE_KM_2p25,GRID_CELL_SIZE_KM,2.25,candidate_vertiports_SF_k9.csv,45,OPTIMAL,True,104452.21080526695,2.2290638164465663e-15,0.447221040725708,292,18,5256,180,316,316.0,0.0,1.0
GRID_CELL_SIZE_KM_2p25,GRID_CELL_SIZE_KM,2.25,candidate_vertiports_SF_k9.csv,46,OPTIMAL,True,158200.3237087069,3.3185769228393943e-08,0.36079907417297363,429,18,7722,180,467,467.0,0.0,1.0
GRID_CELL_SIZE_KM_2p25,GRID_CELL_SIZE_KM,2.25,candidate_vertiports_SF_k9.csv,47,OPTIMAL,True,110565.0358313674,5.2005594493718034e-08,0.6379978656768799,325,18,5850,180,335,335.0,0.0,1.0
GRID_CELL_SIZE_KM_2p25,GRID_CELL_SIZE_KM,2.25,candidate_vertiports_SF_k9.csv,48,OPTIMAL,True,49629.27538993772,8.56349338365857e-08,0.3526759147644043,152,18,2736,180,156,156.0,0.0,1.0
GRID_CELL_SIZE_KM_2p25,GRID_CELL_SIZE_KM,2.25,candidate_vertiports_SF_k9.csv,49,OPTIMAL,True,42215.15073166841,1.1844088471248702e-07,0.44320201873779297,112,18,2016,180,123,123.0,0.0,1.0
GRID_CELL_SIZE_KM_2p25,GRID_CELL_SIZE_KM,2.25,candidate_vertiports_SF_k9.csv,50,OPTIMAL,True,88131.19934337055,7.659035957912415e-08,0.8685519695281982,219,18,3942,180,254,254.0,0.0,1.0
